side,b,kv,truth,model,ape,stratum
new,4,65257,9.585432708263397,8.896797990416871,0.07184179773677493,B
old,4,65257,9.585432708263397,9.49569147803686,0.009362251340951208,B
new,4,65261,9.585432708263397,8.896847579478617,0.0718366243592911,B
old,4,65261,9.585432708263397,9.495741881778486,0.009356992972011698,B
new,4,65265,9.598545730113983,8.896897168540363,0.07309946540883834,B
old,4,65265,9.598545730113983,9.49579228552011,0.010705105490251438,B
new,4,65269,9.598545730113983,8.896946757602109,0.07309429909894723,B
old,4,65269,9.598545730113983,9.495842689261735,0.010699854305015452,B
new,4,65273,9.598545730113983,8.896996346663855,0.07308913278905611,B
old,4,65273,9.598545730113983,9.49589309300336,0.010694603119779468,B
new,4,65277,9.603124111890793,8.8970459357256,0.07352588261260848,B
old,4,65277,9.603124111890793,9.495943496744985,0.011161015300541035,B
new,4,65281,9.598545730113983,8.897095524787346,0.07307880016927389,B
old,4,65281,9.598545730113983,9.49599390048661,0.010684100749307496,B
new,4,65285,9.598545730113983,8.897145113849092,0.07307363385938277,B
old,4,65285,9.598545730113983,9.496044304228235,0.01067884956407151,B
new,4,65289,9.606625884771347,8.897194702910838,0.07384811174807135,B
old,4,65289,9.606625884771347,9.49609470796986,0.011505723042333087,B
new,4,65293,9.591938927769661,8.897244291972584,0.0724248393394024,B
old,4,65293,9.591938927769661,9.496145111711485,0.009986908463401816,B
new,4,65297,9.613066911697388,8.89729388103433,0.07445834271600567,B
old,4,65297,9.613066911697388,9.49619551545311,0.012157555681014388,B
new,4,65301,9.613066911697388,8.897343470096075,0.07445318421017176,B
old,4,65301,9.613066911697388,9.496245919194735,0.012152312428045495,B
new,4,65305,9.613066911697388,8.897393059157821,0.07444802570433784,B
old,4,65305,9.613066911697388,9.49629632293636,0.012147069175076604,B
new,4,65309,9.613066911697388,8.897442648219567,0.07444286719850393,B
old,4,65309,9.613066911697388,9.496346726677984,0.012141825922107713,B
new,4,65313,9.605403989553452,8.897492237281313,0.07369932103241493,B
old,4,65313,9.605403989553452,9.49639713041961,0.011348492916320313,B
new,4,65317,9.613066911697388,8.897541826343058,0.0744325501868361,B
old,4,65317,9.613066911697388,9.496447534161234,0.012131339416169932,B
new,4,65321,9.605403989553452,8.897591415404804,0.07368899579012429,B
old,4,65321,9.605403989553452,9.49649793790286,0.011337998044541943,B
new,4,65325,9.613066911697388,8.89764100446655,0.07442223317516827,B
old,4,65325,9.613066911697388,9.496548341644484,0.01212085291023215,B
new,4,65329,9.613804519176483,8.897690593528296,0.07448808889548023,B
old,4,65329,9.613804519176483,9.496598745386109,0.012191403887668609,B
new,4,65333,9.613804519176483,8.897740182590042,0.07448293078542641,B
old,4,65333,9.613804519176483,9.496649149127734,0.012186161036981936,B
new,4,65337,9.613066911697388,8.897789771651787,0.07440675765766654,B
old,4,65337,9.613066911697388,9.496699552869359,0.012105123151325477,B
new,4,65341,9.605403989553452,8.897839360713533,0.0736631826843977,B
old,4,65341,9.605403989553452,9.496749956610984,0.011311760865096018,B
new,4,65345,9.613066911697388,8.897888949775279,0.07439644064599871,B
old,4,65345,9.613066911697388,9.496800360352609,0.012094636645387695,B
new,4,65349,9.605403989553452,8.897938538837025,0.07365285744210706,B
old,4,65349,9.605403989553452,9.496850764094233,0.011301265993317648,B
new,4,65353,9.605403989553452,8.89798812789877,0.07364769482096176,B
old,4,65353,9.605403989553452,9.496901167835858,0.011296018557428462,B
new,4,65357,9.59736481308937,8.898037716960516,0.07286657428871275,B
old,4,65357,9.59736481308937,9.496951571577483,0.010462584622701724,B
new,4,65361,9.59736481308937,8.898087306022262,0.07286140734312806,B
old,4,65361,9.59736481308937,9.497001975319108,0.010457332791328579,B
new,4,65365,9.59736481308937,8.898136895084008,0.07285624039754335,B
old,4,65365,9.59736481308937,9.497052379060733,0.010452080959955434,B
new,4,65369,9.59736481308937,8.898186484145754,0.07285107345195864,B
old,4,65369,9.59736481308937,9.497102782802358,0.010446829128582288,B
new,4,65373,9.604228660464287,8.8982360732075,0.07350851507346956,B
old,4,65373,9.604228660464287,9.497153186543983,0.011148784322584806,B
new,4,65377,9.604228660464287,8.898285662269245,0.07350335182054224,B
old,4,65377,9.604228660464287,9.497203590285608,0.011143536244534314,B
new,4,65381,9.605403989553452,8.898335251330991,0.07361155647294453,B
old,4,65381,9.605403989553452,9.497253994027233,0.011259286506204167,B
new,4,65385,9.604228660464287,8.898384840392737,0.0734930253146876,B
old,4,65385,9.604228660464287,9.497304397768858,0.011133040088433325,B
new,4,65389,9.605403989553452,8.898434429454483,0.07360123123065389,B
old,4,65389,9.605403989553452,9.497354801510483,0.011248791634425796,B
new,4,65393,9.605403989553452,8.898484018516228,0.07359606860950857,B
old,4,65393,9.605403989553452,9.497405205252107,0.011243544198536612,B
new,4,65397,9.604228660464287,8.898533607577974,0.07347753555590564,B
old,4,65397,9.604228660464287,9.497455608993732,0.011117295854281844,B
new,4,65401,9.59736481308937,8.89858319663972,0.07280973788728101,B
old,4,65401,9.59736481308937,9.497506012735357,0.010404814477597125,B
new,4,65405,9.59736481308937,8.898632785701466,0.0728045709416963,B
old,4,65405,9.59736481308937,9.497556416476982,0.01039956264622398,B
new,4,65409,9.604228660464287,8.898682374763212,0.07346204579712368,B
